,Date,Ticker,Company,TTM_NetIncome,Shareholders_Equity,Return_on_Equity,Total_Assets,Return_On_Assets,LT_Investments_Debt,Return_on_Investment,Shares_Outstanding,TTM_Revenue,TTM_Gross_Profit,Gross_Margin,Net_Margin
25,2015-12-31,TMO,thermo-fisher-scientific,1980000000.0,21350000000.0,0.09539999999999998,40830000000.0,0.04769999999999999,32770000000.000004,0.0742,402000000.0,16969999999.999998,7760000000.0,0.4572,0.1164
26,2015-09-30,TMO,thermo-fisher-scientific,1970000000.0,20850000000.0,0.09630000000000001,41150000000.0,0.0471,31130000000.0,0.0725,402000000.0,16809999999.999998,7740000000.0,0.46049999999999996,0.1175
27,2015-06-30,TMO,thermo-fisher-scientific,1970000000.0,20680000000.0,0.0965,41770000000.0,0.0466,31340000000.0,0.0745,402000000.0,16850000000.000002,7790000000.0,0.4623,0.11689999999999999
28,2015-03-31,TMO,thermo-fisher-scientific,1740000000.0,19920000000.0,0.0851,41860000000.0,0.0405,30610000000.0,0.0658,401000000.0,16910000000.0,7700000000.0,0.45520000000000005,0.10279999999999999
29,2014-12-31,TMO,thermo-fisher-scientific,1900000000.0,20550000000.0,0.09230000000000001,42850000000.0,0.0431,32900000000.0,0.07490000000000001,402000000.0,16890000000.0,7490000000.0,0.4436,0.11220000000000001
30,2014-09-30,TMO,thermo-fisher-scientific,1640000000.0,20510000000.0,0.0834,42690000000.0,0.0397,31900000000.0,0.073,404000000.0,15860000000.0,6880000000.0,0.4339,0.10310000000000001
31,2014-06-30,TMO,thermo-fisher-scientific,1480000000.0,20660000000.0,0.0797,44310000000.0,0.0394,33159999999.999996,0.07,403000000.0,14890000000.0,6300000000.0,0.423,0.09960000000000001
32,2014-03-31,TMO,thermo-fisher-scientific,1480000000.0,20430000000.0,0.0851,46130000000.0,0.044199999999999996,35630000000.0,0.0779,398000000.0,13800000000.0,5810000000.0,0.4211,0.1072
33,2013-12-31,TMO,thermo-fisher-scientific,1270000000.0,16860000000.0,0.0787,31860000000.0,0.044199999999999996,26360000000.0,0.0682,366000000.0,13090000000.0,5530000000.0,0.4224,0.09720000000000001
34,2013-09-30,TMO,thermo-fisher-scientific,1310000000.0,16440000000.000002,0.08259999999999999,28270000000.0,0.0472,23160000000.0,0.0687,367000000.0,12880000000.0,5430000000.0,0.4217,0.1015
35,2013-06-30,TMO,thermo-fisher-scientific,1280000000.0,15800000000.0,0.0823,27630000000.0,0.04650000000000001,22520000000.0,0.0676,364000000.0,12780000000.0,5380000000.0,0.4213,0.1001
36,2013-03-31,TMO,thermo-fisher-scientific,1240000000.0,15600000000.0,0.0805,27410000000.0,0.0454,22320000000.0,0.06860000000000001,362000000.0,12650000000.0,5340000000.0,0.4224,0.0977
37,2012-12-31,TMO,thermo-fisher-scientific,1180000000.0,15470000000.0,0.077,27450000000.0,0.0435,22500000000.0,0.0684,367000000.0,12510000000.0,5300000000.0,0.4233,0.0941
38,2012-09-30,TMO,thermo-fisher-scientific,1090000000.0,15290000000.0,0.0718,27580000000.0,0.0405,22330000000.0,0.0673,365000000.0,12300000000.0,5200000000.0,0.4229,0.0886
39,2012-06-30,TMO,thermo-fisher-scientific,1070000000.0000001,15090000000.0,0.0703,26360000000.0,0.0398,20840000000.0,0.0664,369000000.0,12150000000.0,5120000000.0,0.4218,0.0877
40,2012-03-31,TMO,thermo-fisher-scientific,1350000000.0,15290000000.0,0.0885,26820000000.0,0.051699999999999996,21040000000.0,0.062400000000000004,370000000.0,11900000000.0,4960000000.0,0.41729999999999995,0.11380000000000001
41,2011-12-31,TMO,thermo-fisher-scientific,1330000000.0,15040000000.0,0.08689999999999999,26830000000.0,0.0525,20790000000.0,0.0634,385000000.0,11560000000.0,4790000000.0,0.4147,0.115
42,2011-09-30,TMO,thermo-fisher-scientific,1340000000.0,15200000000.0,0.087,26990000000.0,0.0558,21310000000.0,0.0639,383000000.0,11050000000.0,4590000000.0,0.41490000000000005,0.121
43,2011-06-30,TMO,thermo-fisher-scientific,1340000000.0,15670000000.0,0.087,24070000000.0,0.0593,19680000000.0,0.0666,386000000.0,10750000000.0,4430000000.0,0.4121,0.12480000000000001
44,2011-03-31,TMO,thermo-fisher-scientific,1060000000.0,15260000000.0,0.0688,23430000000.0,0.0482,17059999999.999998,0.0707,395000000.0,10490000000.0,4320000000.0,0.4115,0.10060000000000001
45,2010-12-31,TMO,thermo-fisher-scientific,1040000000.0,15360000000.0,0.0672,21350000000.0,0.0483,17390000000.0,0.0683,409000000.0,10390000000.0,4260000000.0,0.41,0.09960000000000001
46,2010-09-30,TMO,thermo-fisher-scientific,1010000000.0,15400000000.0,0.06559999999999999,21540000000.0,0.047,17460000000.0,0.0667,405000000.0,10490000000.0,4190000000.0000005,0.39909999999999995,0.09630000000000001
47,2010-06-30,TMO,thermo-fisher-scientific,960000000.0,15350000000.0,0.0625,21280000000.0,0.044800000000000006,17380000000.0,0.0652,416000000.0,10400000000.0,4139999999.9999995,0.39799999999999996,0.0926
48,2010-03-31,TMO,thermo-fisher-scientific,930000000.0,15480000000.0,0.0608,21630000000.0,0.0435,17410000000.0,0.0632,418000000.0,10280000000.0,4080000000.0,0.39640000000000003,0.0907
49,2009-12-31,TMO,thermo-fisher-scientific,850000000.0,15430000000.0,0.0558,21630000000.0,0.039900000000000005,17500000000.0,0.0581,423000000.0,9910000000.0,3900000000.0,0.3932,0.0858
0,2022-03-31,ISRG,intuitive-surgical,1650000000.0,12160000000.0,0.1417,13680000000.0,0.12539999999999998,,inf,367000000.0,5910000000.0,4070000000.0000005,0.6884999999999999,0.2785
1,2021-12-31,ISRG,intuitive-surgical,1710000000.0,11950000000.0,0.1533,13560000000.0,0.1355,,inf,366000000.0,5710000000.0,3960000000.0,0.6933,0.2986
2,2021-09-30,ISRG,intuitive-surgical,1690000000.0,11460000000.0,0.1598,12940000000.0,0.1409,,inf,367000000.0,5490000000.0,3790000000.0,0.6912999999999999,0.3078
3,2021-06-30,ISRG,intuitive-surgical,1620000000.0,10880000000.0,0.1617,12300000000.0,0.1422,,inf,365000000.0,5160000000.0,3550000000.0,0.687,0.31420000000000003
4,2021-03-31,ISRG,intuitive-surgical,1170000000.0,10190000000.0,0.1235,11540000000.0,0.10800000000000001,,inf,364000000.0,4550000000.0,3030000000.0,0.6648999999999999,0.2577
5,2020-12-31,ISRG,intuitive-surgical,1060000000.0,9760000000.0,0.1168,11170000000.0,0.1016,,inf,361000000.0,4360000000.0,2860000000.0,0.6563,0.2434
6,2020-09-30,ISRG,intuitive-surgical,1050000000.0,9290000000.0,0.1209,10620000000.0,0.1045,,inf,362000000.0,4310000000.0,2860000000.0,0.6640999999999999,0.2447
7,2020-06-30,ISRG,intuitive-surgical,1140000000.0,8770000000.0,0.1363,10100000000.0,0.11699999999999999,,inf,359000000.0,4360000000.0,2920000000.0,0.6707,0.2609
8,2020-03-31,ISRG,intuitive-surgical,1390000000.0,8529999999.999999,0.1741,9890000000.0,0.14880000000000002,,inf,359000000.0,4610000000.0,3180000000.0,0.6903,0.3012
9,2019-12-31,ISRG,intuitive-surgical,1380000000.0,8289999999.999999,0.18170000000000003,9730000000.0,0.1549,,inf,358000000.0,4480000000.0,3110000000.0,0.6945999999999999,0.3081
10,2019-09-30,ISRG,intuitive-surgical,1320000000.0,7780000000.0,0.1827,9130000000.0,0.1559,,inf,358000000.0,4250000000.0,2950000000.0,0.6947,0.3096
11,2019-06-30,ISRG,intuitive-surgical,1210000000.0,7280000000.0,0.1775,8529999999.999999,0.1517,,inf,358000000.0,4040000000.0,2810000000.0,0.6945999999999999,0.29969999999999997
12,2019-03-31,ISRG,intuitive-surgical,1150000000.0,7040000000.0,0.17739999999999997,8240000000.0,0.1518,,inf,359000000.0,3850000000.0,2680000000.0,0.6959000000000001,0.2981
13,2018-12-31,ISRG,intuitive-surgical,1130000000.0,6690000000.0,0.18539999999999998,7850000000.0,0.1588,,inf,356000000.0,3730000000.0,2600000000.0,0.6990999999999999,0.3031
14,2018-09-30,ISRG,intuitive-surgical,800000000.0,6290000000.0,0.1433,7320000000.0,0.1219,,inf,358000000.0,3570000000.0,2500000000.0,0.7008,0.22519999999999998
15,2018-06-30,ISRG,intuitive-surgical,810000000.0,5870000000.0,0.1534,6850000000.0,0.13119999999999998,,inf,356000000.0,3460000000.0,2430000000.0,0.7023,0.2343
16,2018-03-31,ISRG,intuitive-surgical,780000000.0,5510000000.0,0.1574,6430000000.0,0.13470000000000001,,inf,354000000.0,3310000000.0,2330000000.0,0.7034,0.2353
17,2017-12-31,ISRG,intuitive-surgical,670000000.0,4780000000.0,0.1459,5780000000.0,0.1249,,inf,349000000.0,3140000000.0,2200000000.0,0.7015,0.2138
18,2017-09-30,ISRG,intuitive-surgical,910000000.0,4960000000.0,0.1875,5650000000.0,0.16390000000000002,,inf,350000000.0,3010000000.0,2100000000.0,0.6979000000000001,0.3024
19,2017-06-30,ISRG,intuitive-surgical,820000000.0,4520000000.0,0.16440000000000002,5250000000.0,0.1445,,inf,346000000.0,2880000000.0,2020000000.0,0.7001000000000001,0.285
20,2017-03-31,ISRG,intuitive-surgical,780000000.0,4130000000.0,0.1518,4810000000.0,0.13470000000000001,,inf,347000000.0,2790000000.0,1960000000.0,0.7012999999999999,0.2804
21,2016-12-31,ISRG,intuitive-surgical,740000000.0,5780000000.0,0.1389,6490000000.0,0.1243,,inf,354000000.0,2710000000.0,1890000000.0,0.6993,0.2726
22,2016-09-30,ISRG,intuitive-surgical,720000000.0,5540000000.0,0.1459,6180000000.0,0.1303,,inf,357000000.0,2630000000.0,1820000000.0,0.6940999999999999,0.275
23,2016-06-30,ISRG,intuitive-surgical,680000000.0,5180000000.0,0.1477,5780000000.0,0.13119999999999998,,inf,353000000.0,2530000000.0,1730000000.0,0.6836,0.26780000000000004
24,2016-03-31,ISRG,intuitive-surgical,630000000.0,4750000000.0,0.14800000000000002,5310000000.0,0.1305,,inf,347000000.0,2450000000.0,1650000000.0,0.6728000000000001,0.2565
25,2015-12-31,ISRG,intuitive-surgical,590000000.0,4320000000.0,0.149,4910000000.0,0.1304,,inf,341000000.0,2390000000.0,1580000000.0,0.6620999999999999,0.247
26,2015-09-30,ISRG,intuitive-surgical,550000000.0,4120000000.0,0.1469,4680000000.0,0.1276,,inf,342000000.0,2310000000.0,1510000000.0,0.6541,0.2361
27,2015-06-30,ISRG,intuitive-surgical,500000000.0,3790000000.0,0.1454,4360000000.0,0.125,,inf,340000000.0,2270000000.0,1480000000.0,0.6502,0.2213
28,2015-03-31,ISRG,intuitive-surgical,470000000.0,3590000000.0,0.1467,4130000000.0,0.1247,,inf,339000000.0,2200000000.0,1440000000.0,0.6526000000000001,0.2146
29,2014-12-31,ISRG,intuitive-surgical,420000000.0,3380000000.0,0.1295,3960000000.0,0.11019999999999999,,inf,339000000.0,2130000000.0,1410000000.0,0.6628000000000001,0.19649999999999998
30,2014-09-30,ISRG,intuitive-surgical,440000000.0,3080000000.0,0.1341,3650000000.0,0.1153,,inf,332000000.0,2100000000.0,1420000000.0,0.6743000000000001,0.20829999999999999
31,2014-06-30,ISRG,intuitive-surgical,470000000.0,2820000000.0,0.1423,3410000000.0,0.12359999999999999,,inf,338000000.0,2049999999.9999998,1410000000.0,0.6890999999999999,0.22949999999999998
32,2014-03-31,ISRG,intuitive-surgical,530000000.0,3660000000.0,0.14880000000000002,4190000000.0000005,0.13119999999999998,,inf,352000000.0,2120000000.0,1480000000.0,0.6960999999999999,0.2482
33,2013-12-31,ISRG,intuitive-surgical,670000000.0,3500000000.0,0.1883,3950000000.0,0.16690000000000002,,inf,361000000.0,2270000000.0,1590000000.0,0.7038,0.2962
34,2013-09-30,ISRG,intuitive-surgical,680000000.0,3260000000.0,0.18969999999999998,3700000000.0,0.168,,inf,354000000.0,2300000000.0,1630000000.0,0.7111,0.2959
35,2013-06-30,ISRG,intuitive-surgical,710000000.0,3720000000.0,0.1966,4200000000.0,0.174,,inf,367000000.0,2340000000.0,1670000000.0,0.7132999999999999,0.30210000000000004
36,2013-03-31,ISRG,intuitive-surgical,700000000.0,3770000000.0,0.20309999999999997,4240000000.0,0.1794,,inf,373000000.0,2300000000.0,1650000000.0,0.7181000000000001,0.3059
37,2012-12-31,ISRG,intuitive-surgical,660000000.0,3580000000.0,0.2024,4059999999.9999995,0.1782,,inf,370000000.0,2180000000.0,1570000000.0,0.7204999999999999,0.3015
38,2012-09-30,ISRG,intuitive-surgical,630000000.0,3290000000.0,0.2101,3730000000.0,0.1841,,inf,370000000.0,2069999999.9999998,1500000000.0,0.7232999999999999,0.3062
39,2012-06-30,ISRG,intuitive-surgical,570000000.0,3180000000.0,0.2057,3630000000.0,0.17920000000000003,,inf,372000000.0,1980000000.0,1430000000.0,0.7242000000000001,0.2895
40,2012-03-31,ISRG,intuitive-surgical,530000000.0,2930000000.0,0.20879999999999999,3330000000.0,0.18109999999999998,,inf,369000000.0,1870000000.0,1350000000.0,0.7249,0.2863
41,2011-12-31,ISRG,intuitive-surgical,490000000.0,2650000000.0,0.2072,3060000000.0,0.17920000000000003,,inf,362000000.0,1760000000.0,1280000000.0,0.7253000000000001,0.281
42,2011-09-30,ISRG,intuitive-surgical,460000000.0,2370000000.0,0.2079,2750000000.0,0.1793,,inf,361000000.0,1650000000.0,1190000000.0,0.7236,0.2812
43,2011-06-30,ISRG,intuitive-surgical,430000000.0,2290000000.0,0.2004,2650000000.0,0.1723,,inf,363000000.0,1550000000.0,1120000000.0,0.7232999999999999,0.2773
44,2011-03-31,ISRG,intuitive-surgical,400000000.0,2230000000.0,0.1956,2570000000.0,0.1679,,inf,362000000.0,1470000000.0,1070000000.0000001,0.7262000000000001,0.2724
45,2010-12-31,ISRG,intuitive-surgical,380000000.0,2040000000.0,0.1974,2390000000.0,0.1697,,inf,363000000.0,1410000000.0,1030000000.0,0.7297,0.2703
46,2010-09-30,ISRG,intuitive-surgical,340000000.0,2009999999.9999998,0.1873,2350000000.0,0.161,,inf,365000000.0,1350000000.0,980000000.0,0.7290000000000001,0.25170000000000003
47,2010-06-30,ISRG,intuitive-surgical,320000000.0,1920000000.0,0.19149999999999998,2240000000.0,0.16449999999999998,,inf,365000000.0,1280000000.0,930000000.0,0.7249,0.24710000000000001
48,2010-03-31,ISRG,intuitive-surgical,290000000.0,1770000000.0,0.19440000000000002,2020000000.0,0.16649999999999998,,inf,362000000.0,1190000000.0,860000000.0,0.7234,0.24309999999999998
49,2009-12-31,ISRG,intuitive-surgical,230000000.0,1540000000.0,0.17350000000000002,1810000000.0,0.1471,,inf,353000000.0,1050000000.0,750000000.0,0.7139,0.22149999999999997
0,2022-03-31,EW,edwards-lifesciences,1540000000.0,5850000000.0,0.2754,8420000000.0,0.188,6440000000.0,0.2821,629000000.0,5360000000.0,4099999999.9999995,0.7656999999999999,0.2873
1,2021-12-31,EW,edwards-lifesciences,1500000000.0,5840000000.0,0.284,8500000000.0,0.1906,6430000000.0,0.287,631000000.0,5230000000.0,3980000000.0,0.7611,0.2872
2,2021-09-30,EW,edwards-lifesciences,1480000000.0,5540000000.0,0.297,8160000000.0,0.1953,6140000000.0,0.2992,632000000.0,5100000000.0,3860000000.0,0.7572,0.2901
3,2021-06-30,EW,edwards-lifesciences,1460000000.0,5130000000.0,0.315,7660000000.0,0.2024,5730000000.0,0.3121,630000000.0,4930000000.0,3720000000.0,0.7552,0.297
4,2021-03-31,EW,edwards-lifesciences,850000000.0,4660000000.0,0.19699999999999998,7210000000.0,0.12300000000000001,5250000000.0,0.18780000000000002,631000000.0,4480000000.0,3370000000.0,0.752,0.1902
5,2020-12-31,EW,edwards-lifesciences,820000000.0,4570000000.0,0.19949999999999998,7240000000.0,0.1242,5170000000.0,0.1898,632000000.0,4390000000.0,3310000000.0,0.7536,0.18780000000000002
6,2020-09-30,EW,edwards-lifesciences,790000000.0,4210000000.0,0.1973,6800000000.0,0.1232,4810000000.0,0.1855,631000000.0,4370000000.0,3300000000.0,0.7551000000000001,0.18170000000000003
7,2020-06-30,EW,edwards-lifesciences,740000000.0,3840000000.0,0.1895,6420000000.0,0.1193,4430000000.0,0.1754,620000000.0,4320000000.0,3240000000.0,0.7498999999999999,0.1721
8,2020-03-31,EW,edwards-lifesciences,1110000000.0,3900000000.0,0.28850000000000003,6080000000.0,0.1839,4500000000.0,0.2775,635000000.0,4480000000.0,3340000000.0,0.7442,0.24710000000000001
9,2019-12-31,EW,edwards-lifesciences,1050000000.0,4150000000.0000005,0.2809,6490000000.0,0.1782,4740000000.0,0.26539999999999997,637000000.0,4350000000.0,3230000000.0,0.7437999999999999,0.2408
10,2019-09-30,EW,edwards-lifesciences,770000000.0,3820000000.0,0.2227,5970000000.0,0.1386,4410000000.0,0.20420000000000002,636000000.0,4150000000.0000005,3090000000.0,0.7440000000000001,0.1864
11,2019-06-30,EW,edwards-lifesciences,730000000.0,3500000000.0,0.21559999999999999,5570000000.0,0.12990000000000002,4090000000.0,0.19870000000000002,636000000.0,3970000000.0,2970000000.0,0.7487999999999999,0.18280000000000002
12,2019-03-31,EW,edwards-lifesciences,770000000.0,3450000000.0,0.23370000000000002,5470000000.0,0.1366,4040000000.0,0.1989,637000000.0,3820000000.0,2880000000.0,0.7545999999999999,0.2004
13,2018-12-31,EW,edwards-lifesciences,720000000.0,3140000000.0,0.22399999999999998,5320000000.0,0.12689999999999999,3730000000.0,0.1978,641000000.0,3720000000.0,2780000000.0,0.7476,0.1941
14,2018-09-30,EW,edwards-lifesciences,710000000.0,3360000000.0,0.2241,5960000000.0,0.1233,3960000000.0,0.28600000000000003,640000000.0,3640000000.0,2690000000.0,0.7411,0.1961
15,2018-06-30,EW,edwards-lifesciences,660000000.0,3160000000.0,0.20980000000000001,5690000000.0,0.1159,3760000000.0,0.2758,642000000.0,3550000000.0,2620000000.0,0.738,0.18510000000000001
16,2018-03-31,EW,edwards-lifesciences,560000000.0,3250000000.0,0.182,5830000000.0,0.1013,3700000000.0,0.27149999999999996,645000000.0,3450000000.0,2550000000.0,0.7404000000000001,0.1624
17,2017-12-31,EW,edwards-lifesciences,580000000.0,2960000000.0,0.19760000000000003,5670000000.0,0.1107,3400000000.0,0.2883,648000000.0,3440000000.0,2560000000.0,0.7448,0.1696
18,2017-09-30,EW,edwards-lifesciences,750000000.0,3160000000.0,0.25989999999999996,5490000000.0,0.1496,4200000000.0,0.2521,649000000.0,3320000000.0,2460000000.0,0.7422,0.22469999999999998
19,2017-06-30,EW,edwards-lifesciences,720000000.0,2940000000.0,0.2605,5140000000.0,0.15259999999999999,3960000000.0,0.2588,647000000.0,3230000000.0,2390000000.0,0.7395999999999999,0.22149999999999997
20,2017-03-31,EW,edwards-lifesciences,660000000.0,2740000000.0,0.24969999999999998,4780000000.0,0.14859999999999998,3590000000.0,0.2657,649000000.0,3150000000.0,2320000000.0,0.7356,0.2086
21,2016-12-31,EW,edwards-lifesciences,570000000.0,2620000000.0,0.2262,4510000000.0,0.1361,3440000000.0,0.2464,653000000.0,2960000000.0,2170000000.0,0.731,0.1924
22,2016-09-30,EW,edwards-lifesciences,550000000.0,2690000000.0,0.2216,4340000000.0,0.1355,3290000000.0,0.2545,654000000.0,2870000000.0,2109999999.9999998,0.7352,0.19260000000000002
23,2016-06-30,EW,edwards-lifesciences,530000000.0,2470000000.0,0.2183,4050000000.0,0.1336,3070000000.0,0.24719999999999998,652000000.0,2740000000.0,2040000000.0,0.743,0.1929
24,2016-03-31,EW,edwards-lifesciences,520000000.0,2300000000.0,0.21660000000000001,3850000000.0,0.1338,2900000000.0,0.22820000000000001,653000000.0,2600000000.0,1940000000.0,0.7454999999999999,0.198
25,2015-12-31,EW,edwards-lifesciences,500000000.0,2500000000.0,0.21,4059999999.9999995,0.1317,3100000000.0,0.21739999999999998,661000000.0,2490000000.0,1880000000.0,0.7522,0.1985
26,2015-09-30,EW,edwards-lifesciences,460000000.0,2420000000.0,0.2032,3880000000.0,0.1278,3030000000.0,0.2145,660000000.0,2440000000.0,1840000000.0,0.7534000000000001,0.18969999999999998
27,2015-06-30,EW,edwards-lifesciences,440000000.0,2290000000.0,0.2014,3610000000.0,0.126,2890000000.0,0.2126,660000000.0,2430000000.0,1810000000.0,0.7437999999999999,0.1809
28,2015-03-31,EW,edwards-lifesciences,870000000.0,2210000000.0,0.418,3490000000.0,0.2554,2820000000.0,0.2097,662000000.0,2390000000.0,1780000000.0,0.7426999999999999,0.3657
29,2014-12-31,EW,edwards-lifesciences,810000000.0,2190000000.0,0.43310000000000004,3520000000.0,0.25239999999999996,2790000000.0,0.19699999999999998,651000000.0,2320000000.0,1700000000.0,0.7313,0.3493
30,2014-09-30,EW,edwards-lifesciences,780000000.0,2040000000.0,0.4542,3350000000.0,0.2582,2640000000.0,0.20129999999999998,650000000.0,2240000000.0,1630000000.0,0.7286,0.3469
31,2014-06-30,EW,edwards-lifesciences,760000000.0,1920000000.0,0.4868,3330000000.0,0.2706,2510000000.0,0.20579999999999998,644000000.0,2130000000.0,1560000000.0,0.7326999999999999,0.3565
32,2014-03-31,EW,edwards-lifesciences,310000000.0,1340000000.0,0.20670000000000002,2650000000.0,0.1192,2069999999.9999998,0.228,651000000.0,2069999999.9999998,1530000000.0,0.7387999999999999,0.14730000000000001
33,2013-12-31,EW,edwards-lifesciences,390000000.0,1540000000.0,0.2529,2710000000.0,0.1575,2140000000.0000002,0.2457,683000000.0,2049999999.9999998,1530000000.0,0.7473000000000001,0.19010000000000002
34,2013-09-30,EW,edwards-lifesciences,400000000.0,1440000000.0,0.2648,2530000000.0,0.17170000000000002,1970000000.0,0.2699,677000000.0,2020000000.0,1530000000.0,0.755,0.19949999999999998
35,2013-06-30,EW,edwards-lifesciences,400000000.0,1580000000.0,0.2554,2340000000.0,0.1745,1810000000.0,0.2736,688000000.0,1970000000.0,1490000000.0,0.7576,0.2003
36,2013-03-31,EW,edwards-lifesciences,370000000.0,1590000000.0,0.245,2300000000.0,0.1684,1790000000.0,0.26289999999999997,699000000.0,1940000000.0,1450000000.0,0.7495999999999999,0.191
